,Fluid intelligence score,Loneliness,Lack of social support,Age,Sex,Education score,Age completed high school education,Alcohol intake frequency,Alcohol consumption on a typical drinking day,Current tobacco smoking frequency,Past tobacco smoking frequency,Attend sports club or gym,Attend pub or social club,Attend religious group,Attend adult education class,Walking for pleasure,Moderate exercises,Strenuous sports,Sleep duration,Getting up in the morning,Being a morning person,Sleeplessness or insomnia,Heart attack,Angina,Stroke,Hypertension,Diabetes diagnosed by a doctor,Hearing difficulty with background noise,Hearing aid user,Glaucoma,Cataract,Macular degeneration,Miserableness,Fed-up feelings,Mood swings,Worrier_anxious,Nervous feelings,Sensitivity_Hurt feelings,Tense_Highly strung,Suffer from 'nerves',Worry too long after embarrassment,Irritability,Neuroticism score,Happiness,Feelings of nervousness or anxiety,Frequency of friend or family visits,Friendships satisfaction,Family relationship satisfaction,Number of full siblings,Home area population density,Average household income,Paid employment,Retirement,Looking after home or family,Unable to work due to sickness or disability,Unemployment,Doing unpaid or voluntary work,Full or part-time student,Number of vehicles in household,Time spent watching TV,Time spent using computer,Number in household,Physical environment score
Happiness,0.07143695282979604,-0.15980855155419105,0.06434778410663511,0.07465413319224709,0.11209617651249504,0.01615009158160405,-0.0025435862363494075,-0.169326364536339,-0.20280058767180414,-0.06405048808060995,0.004112017134078379,-0.062149066692789794,-0.02386516136966697,-0.007409990731643568,-0.061212509703655486,-0.11307314565606578,0.2885011913694152,-0.07260268977766804,-0.03446497713171205,-0.01576839455720205,-0.02730967811148783,-0.0833850836730676,0.15639504384909086,-0.06373056700529935,-0.1548905861389192,-0.06779484768529044,0.029937189557726222,0.16623437380928408,-0.07067545069875514,0.005040525991146302,0.016172683388128977,-0.022108608498371103,0.009548809018329987,-0.035386373228906726,-0.028303128111682327,-0.09942881817993245,-0.26851731217673847,-0.27620797315943524,-0.08332038255781632,0.029565173915564832,-0.011022255923867325,-0.04403928154441034,0.016532425459847743,0.13465745942356444,-0.13138269584616866,0.03653653074537142,0.0824282196600436,0.17889155509863577,0.11860223066966384,-0.03228463718650113,-0.1418118392432733,0.013190928646800945,0.02177019893872899,0.024293418858917566,-0.11105177541872722,0.04587897405204419,0.1593968479391786,-0.1281703965853936,0.15377207747183141,0.05067443325162383,0.0498253721032498,0.2619033216135953,-0.0979744869089524
Feelings of nervousness or anxiety,-0.1726865065207946,0.0013743462228204412,0.13170739807622545,0.11596407577296071,0.24999862206286305,-0.08162910758839004,-0.221413453738726,-0.05740215531526777,0.058003195797751816,0.21384880795730524,0.1002724407977186,0.22647222060658298,-0.04397481482917345,-0.09906615141477396,-0.10095374391999004,0.12914561806763097,-0.012852057925848077,-0.11949737962876611,0.05960180280635762,-0.13031478592459136,-0.026312825688635348,-0.005694284119948306,-0.42230185179266555,0.0007813352338459059,-0.26043563006485115,-0.04287431573699849,-0.06205401849384773,-0.17897365087323752,0.02444189853415012,-0.06552969852833267,0.005162803808652481,-0.014728154142996896,0.27647863484435004,-0.09717020577656878,-0.11125356966672183,0.009565603199522531,-0.09069647468807893,-0.11687542709826972,-0.23934394544751375,-0.12728905964687592,-0.014686099500432271,-0.04784047671177501,-0.017553658815342262,-0.14619919112562244,-0.1634036773490434,-0.037444320646265176,-0.1584775477566046,-0.0857366361887499,0.2569267281384816,0.318267927877436,-0.030359684633588017,-0.06863836826387108,0.013296324853335774,0.06061489737537146,0.0835186644969373,0.021456714484772002,-0.3258138258863395,0.1269290540664196,-0.050177025740844795,0.0740462387564419,-0.040844860260924334,0.0648898332387535,0.19481329035773956
Frequency of friend or family visits,0.0891597844687249,-0.16368402345198177,-0.23921891018832647,0.054563744941079205,0.021699137412981895,0.007404620308172642,0.03492961350095344,0.016544082980322318,-0.016164093173764858,-0.16054008294158684,0.04165641613747762,-0.030708863636442284,-0.1355828743363267,-0.0010633721519270802,0.1393251271844073,0.0807627162782144,-0.2101183045270569,0.2084044667381437,0.20263964989136185,-0.09321314752906883,-0.00948916174429111,-0.22781487232183867,-0.004583952079152742,-0.013515514589755997,-0.08613125176411593,-0.06972757113091158,-0.09446372276970649,-0.16693038038436933,-0.02365585015168908,-0.027292735789371032,-0.1903345456640036,-0.16162302944241763,-0.1404831122289185,-0.2508709267441993,-0.29035897021114804,-0.01421955285142404,0.0014376063088523748,-0.283961913781938,-0.10828037293905664,-0.06230431943299426,-0.11513613641592259,0.030410766919617593,-0.29504988502451246,0.0525474787136406,-0.15610243526328255,0.15824059762894502,0.012302837721489105,-0.0029204221708976396,-0.08899130197096237,-0.2254317227987676,0.07168161914733391,-0.08211767930567396,0.14872553199229024,0.15299703771101866,-0.2593432044560545,-0.1542821691357677,0.13772475260572772,0.0770495542280741,0.20135389258275752,-0.12666976532765079,-0.04493863818128158,0.11055226408308788,0.008097600827467667
Friendships satisfaction,-0.013419352081397221,-0.052279383351916536,0.008951587724549369,0.004346647259862225,0.06034391440850002,0.028311632147661935,-0.025272997171059037,-0.21751264203028609,-0.2063012180948549,-0.11350900304637228,0.10588695465715235,-0.04410170322160822,-0.14540899952266614,-0.08697838564388191,-0.08556673377737753,-0.07951569704953174,0.24963889118181995,0.007408466590364512,0.0876686236738909,-0.11348385979130783,-0.0792661942724611,0.008571324678833194,0.1633935163067652,-0.030536253040479123,-0.0745409368117573,-0.06059730665268565,-0.009593307292682138,0.06895383897958422,-0.04827893380323107,-0.07426125757253768,0.03190816347396847,-0.09886149086173562,0.11750860042629861,0.07410273996569149,0.044216384644966356,0.0701568799267659,-0.29205883061045274,-0.17046065631522878,-0.07443911069137447,0.07352855586111326,-0.05805636925411151,-0.006717933555469186,0.05577312694755681,0.05941845516448343,-0.25370320411979264,0.02443224486286506,0.043087328611220325,0.13510305384253188,0.16332828163378713,-0.09793539434890851,-0.13007975265209162,-0.12485611540088777,0.13119453149755755,0.056078127517866956,-0.065327329502432,0.10059216684148348,0.1455668180477791,-0.11235944094358778,0.045466557108389864,0.12743389613549835,0.0058568757266635576,0.1656923159171759,-0.047240899692482574
Family relationship satisfaction,-0.10000404603537999,-0.021576393681835282,0.0516507915771348,-7.800058702943294e-05,0.12264681482689108,0.14667368239247042,0.08634976159410604,-0.21388832960062967,-0.15067117541082453,-0.026183074784222007,0.10990130294412118,0.03804023750195158,-0.0910412507300969,-0.16482812244390274,-0.1560444435782071,-0.13893960714914097,0.31975253504423545,-0.03411417662685109,-0.023267850399548543,0.0319993826665306,-0.03187353237377274,0.06675732981825927,0.1862430657890865,-0.06803259512748662,-0.051030967806913796,-0.10906306609239821,-0.10128239679766712,0.0635913033015491,-0.10974046106913983,-0.08033313019712203,-0.05729405431940163,-0.0554264344227362,0.13728951582390542,0.16172823680696666,0.09612776957194981,0.017587992829158062,-0.33416864218076864,-0.23109450320122635,-0.06920593206600299,-0.016956416126984623,-0.08842179782424145,-0.06233375340362186,0.051181163348898065,0.11163733680111065,-0.14941389473245295,0.09119603177664189,0.08104379482696286,0.17264678043509876,0.22802246698406084,0.013192236425524664,-0.17054968508398993,-0.012931273522458785,0.02668005839500723,0.08811736662373602,-0.049398370545800326,0.043918820018255415,0.21476990373646224,-0.0819203176418635,0.08583365164610803,0.16244300047375812,0.019929575669582544,0.3316549557239503,-0.1620710240302116
Number of full siblings,-0.30301401766763825,-0.06211274340618892,0.17838968057577886,-0.04678051249131076,-0.02315102891014208,0.2565916767222992,0.3548490385755737,-0.2580513604938218,-0.10126799051339126,0.12629442556268758,0.00969035324490274,-0.008025340328215764,0.01606826043972184,-0.018093271669624055,-0.10963409091057368,-0.041988673172002236,0.04580288818451012,0.03054558737907723,-0.14353274913816577,0.09365410208119063,0.0509891563473522,0.006450692405155961,-0.23847963107758433,0.17160008074198277,-0.3256759070414708,-0.3088443332358042,-0.10960453888863855,0.06162726881302433,-0.017765328073711246,0.08253959388245447,0.1593395352737704,0.11040063431963809,0.05163991391242895,0.05427372277223314,-0.1732234392464227,-0.2259242865675841,-0.12035763910266978,-0.33492242674406153,-0.1888738048480809,0.035876298321079955,-0.18650015744875847,-0.3002301258637203,-0.1508520750273264,0.08935107165516018,-0.0426844699475144,-0.10698517089122578,0.06676914123174285,0.09854381066395841,0.5060734664519025,0.2713320792421501,-0.278946258102776,0.26353354002634627,-0.4327760410220722,0.26994992588710415,0.08073705958645352,0.10088736750551053,-0.04589922211238098,0.1363356758142705,0.05283349226743054,0.13782696085600551,-0.10643561524410385,0.351061294995432,0.06763365595668458
Home area population density,-0.07177337821062138,0.2113962801541377,0.1009434969966184,-0.3285996965389011,0.0287720666794701,0.03008147843718025,-0.10209931471266462,-0.05842956638881074,-0.08918209467451849,-0.10373326061007275,0.025845034377765662,0.008844898954944787,0.026792998633212026,0.1678256703267413,-0.07298241821015486,-0.049787731253407005,0.1311393018786819,-0.010493648148183822,-0.1443559889230787,-0.18772859820602386,-0.053811372851279994,0.06422068554795456,0.03141178348120155,0.211363406664545,-0.09908335341283639,-0.012157531669268758,-0.11709093792692,-0.009973742748964502,-0.05577987860986252,0.02059134807912686,0.16625542436963556,0.12875610567018836,0.17412073746996964,0.22238157586915136,0.186757817149745,0.17958672112636068,0.2233107677819578,0.2964090885006221,0.039457136886293556,0.2131228007519007,0.22502233416937262,0.09129733467565138,0.2652752116268646,-0.0016360122613964252,0.14309173682149273,0.06486626338169817,0.04564707343515357,0.03457932570041396,-0.14125229829026872,0.009526393655627125,0.1107855171948843,0.20132096308465797,-0.19510640773849966,-0.04768936947191618,-0.08425960093120788,0.019516797069914025,-0.06336022268193821,0.0002776036293101236,-0.06463923571029376,-0.16517919031495765,-0.027081534178257607,-0.07533323396309535,-0.007652598674750756
Average household income,0.0031653534182482486,-0.0919892807331945,-0.12952310537640818,-0.1423484926625608,-0.22998614531787118,0.04938076992655756,0.08225434710801516,-0.17928077244661078,-0.16150037450713206,-0.24095577767170848,-0.24483047568178268,-0.1757099391073425,-0.2892378202096735,0.0766822248322484,0.014780917797749272,0.16047849321837368,-0.21762734165169353,0.032161802769166525,0.22702470190818727,0.05564414762048484,0.23593874521357208,-0.10042291786059605,-0.12332937477169352,-0.010237567333845204,0.061460000348519464,-0.1337537980777277,-0.2648741139015383,-0.2388584944700987,-0.011301039373617948,0.1603824636642654,0.08351337901102857,0.058345693672828075,0.07026353640478777,-0.07525950521563929,-0.1687265189760422,-0.05631575565896068,-0.16865841436322784,-0.11448269589085994,-0.09500404245105727,-0.05299564208231461,-0.02898564277207682,-0.2115046682622253,-0.09697100422907931,0.23029217873303653,-0.15331336915161728,0.041071039880202075,0.26098967090398634,0.22264784344467942,-0.1007173713228921,-0.22078698240626443,0.1225713015250125,0.01991206076986174,0.04609450734333725,0.2711954478970887,-0.3030115873011535,-0.14365918789291704,0.14614683589346086,-0.08413254728728214,0.3091734118632859,-0.049096296472749684,0.0014634971926034952,0.15272990763606922,-0.0659674626123468
Paid employment,-0.12765402328891803,-0.012391734954386637,-0.031762704290445344,0.1991430755584331,-0.15970655133359069,0.03529912866204329,0.12010053411562745,-0.06093451562436096,-0.1760087768188988,-0.07168832715025286,0.00445608383053051,-0.21292995706917703,-0.1088686694178395,0.043206636502600884,-0.04528961932258503,0.24330791320094128,-0.2985276639232301,-0.02507045959307545,-0.1114535142614164,-0.051168498866375485,0.09570418138613937,0.18365592330091934,-0.05740323438894663,0.1439494981182797,0.003304255717576224,-0.38203162264933777,-0.24899960846067534,0.1259042620295143,-0.28368052254126225,0.3080419482775948,0.037691237185814505,-0.23001058295663707,0.10346310113146776,-0.0007084642509113142,-0.04369754396721808,0.09788764579196393,-0.08216343003353745,-0.0040350101613621575,-0.014619389344681696,0.05681366175128652,-0.157727318516762,-0.06117415958455545,-0.08405716800489368,0.22806184388128078,-0.11752057966504581,-0.031431236905533295,0.32045218615276255,0.3108862552684418,0.33444958641018546,-0.007251192490024702,-0.02063719303705015,-0.0161148878628034,0.06008866071743813,0.005241041297152564,-0.0024348922986335586,0.15897162534649406,-0.063346560346486,-0.09194770132966486,0.39785412044578994,0.04954028168544856,-0.007507320624363911,0.318378036226615,-0.00048069313003688857
Retirement,0.11449381806989409,0.01734072732954953,-0.05785206325438047,-0.25750170998664895,0.19653610493439297,0.03709831213445078,-0.02723406718439468,-0.033393856304836274,0.08937352338333468,0.0626699988490894,-0.021531061156596663,0.13694600079886277,0.002695899286342572,0.01395166581239759,0.0005261175237677462,-0.257520668394686,0.20575215949758768,0.0734434108079977,0.096950257341125,0.12002804948800695,0.08049341982891854,-0.20020627352954498,0.045041614656607915,-0.048510454334536456,-0.0049738074775439135,0.15716081119696423,0.2048075377556959,-0.06597544094957644,0.14359708667934187,-0.1063496780688523,-0.02787744231469253,0.22571599337092177,-0.047704351052999916,0.005704531237279033,0.021822421733490346,0.056148796619614846,0.11255881301698514,0.025465708439514713,0.042368674790810607,0.06879348327668823,0.21731392358643747,0.08029664589657211,0.09181433656712057,-0.11699567324670523,0.03515187877110455,0.015953459436457696,-0.1942790695073933,-0.18997464787491739,-0.2450835633968281,-0.04199035696601657,-0.028138539670138782,0.07992264695359347,-0.12821939968263818,0.01454724312664458,-0.014934775350284415,-0.024414248722359706,0.0033111079302687555,0.060706543924763726,-0.3525277191021565,0.03655939276322847,0.07231233116807338,-0.22959900874394942,0.07018949607562332
Looking after home or family,0.09341855635338386,-0.178501094028466,-0.06958104772486823,0.059372925659645075,-0.07666504371935294,-0.02667339908863295,-0.0007869166419967832,-0.11397084497886639,-0.11046643681904693,-0.2732415090293492,-0.10481611413614786,0.16236048137127385,-0.061723746915786214,0.11884567394355522,-0.04130984583533812,0.00806309977045997,0.10162872972633764,0.04820632084547837,0.2559140430274609,-0.1945404458400241,-0.2887005974116886,-0.26502346681596367,0.11957678859976316,0.056231294084958326,-0.06865974196389919,0.2855924232897877,-0.013696725796244544,-0.0801245687989289,0.16579599344809545,-0.33661592896553966,0.18076620391482198,-0.10270800365145531,0.014880191736788062,-0.22364827586701952,-0.22121650163913947,-0.3229493465626806,0.16846022170337657,-0.004382695899507341,0.12838146379701756,-0.17572701689491196,0.11557202443471351,-0.13294457669042453,-0.18742974727578268,-0.1207290021400215,-0.01959034299097673,-0.041980221745118895,-0.16231944907468202,-0.19423426648070224,-0.20928159540770142,0.09254145068784514,0.04456750080477333,-0.13108690514864604,0.13116325548235586,0.1151840713070896,-0.015506719823265541,-0.1986476643974328,-0.14406034091833475,0.02978410081494834,-0.1294134953416254,-0.20374435801333168,-0.1699111287366995,-0.21289837846867177,-0.17794930383433893
Unable to work due to sickness or disability,0.0011862841996244109,0.1177717152057671,-0.017701609691148725,0.008642751234231605,0.014437632576370348,0.011569170971510322,-0.08502513678694294,0.24006278552598237,0.2628253412586695,0.0707826677763222,0.22320711146777225,0.0451422761336956,0.1888983353889613,-0.3792870834277797,0.13903577509618223,-0.004081421385262921,0.09161518922685541,0.12101058379028995,-0.013090880737712042,0.16741140535714227,0.031705641226193,0.09022179888043828,0.13047473254540504,-0.2276957030940352,0.09421621093616556,0.27761062425603894,0.09813102193966998,-0.03897309497891823,0.2026855446883492,-0.10668767895639177,-0.250858521535491,0.12080205230598534,-0.11973178475375319,0.2591592693735937,0.12450997175946434,-0.07845296609251431,-0.37077176476369683,-0.11956817296856974,-0.0999860290709544,-0.22376808039998003,-0.1934515030627003,0.028416070639418943,-0.027604593882813357,-0.08000078974529817,0.06093796407564784,0.19032263390562507,-0.1468948022028941,-0.10842027677246306,-0.16466955786493184,-0.15367775799085723,0.029898955979621028,-0.0710233932487789,0.15517978116254932,0.04523046917134378,-0.18907312323194325,-0.23378115353712284,0.39157621564484146,-0.17544887995636113,-0.04630651214378082,0.09046207018124758,0.03862516407922584,-0.07535840051603686,0.09928408354208981
Unemployment,-0.05234174653173652,0.20049012728411159,0.3420303587690092,0.012546020170012252,0.02519507147709489,-0.1024631161081243,-0.25767334152234866,0.07828394698010768,0.01274765735219302,0.11906924786964394,-0.013081257373129278,-0.17139032758636394,0.1145858049850511,0.17793073224949618,0.10650624741523854,-0.19621882231735163,0.1609128152915415,-0.2212099836629784,0.02022834605959813,-0.20826580684633075,-0.2436563468322768,-0.03181750176040693,-0.029951277355375967,-0.09367779496802053,0.010001094280444834,0.24658936419413044,0.3040303876255217,-0.06356215926301803,0.10111999354077814,0.048708744160575086,-0.06606771836714931,0.18288095691707013,-0.19467074688866928,0.03517709137078613,0.14993835976961323,-0.022648850708529872,0.12423576365185988,-0.009831470403032417,-0.09910174537442719,0.166761686359793,-0.025699214417010507,0.14073863793497476,0.12412642011452142,-0.16699167992281777,-0.06527346712930035,-0.3243816029535216,-0.18770775582827845,-0.15556721311240565,-0.13512323743054208,-0.02289757783685042,-0.05371260254448968,-0.04228109898364517,-0.07884762381507317,-0.029303840481437533,0.1530881527525229,-0.03196085682724474,0.030237713341272687,0.12917259565991449,-0.14478488612392393,-0.16367364100212228,0.05332120249010461,-0.03300973607861092,-0.05873337383278674
Doing unpaid or voluntary work,0.05931032114658474,0.029089767696467105,0.11855824107229881,-0.12598135302881677,0.06355845035732216,-0.1698537221794417,-0.19285607228856183,0.24399022143933727,0.15176129090462426,0.05817522333419951,-0.11426105853184136,0.04427366871824278,0.07775912933387986,0.06296304940175466,0.057272562408072984,0.24065461283363987,-0.0810182815626191,-0.17711349422356346,-0.16793854800265431,0.07191898764803938,-0.06716793464998844,-0.053202500147747474,-0.17209095961380969,0.05817643882950117,0.2530566569611794,0.17692970005515787,0.011560714134600348,-0.09592665681062001,0.1877498738541831,-0.1142564298800379,0.03538887490148937,0.1068534303959282,-0.06811905642157931,-0.045253255914974186,0.0967638426857444,0.0514607614061372,0.19530678543862873,0.030361909307585366,0.15151383367088875,-0.03763879755726674,0.016869619340777388,0.05933623944927607,0.21215959478333482,-0.21194833345588976,0.20899339934110234,0.06027962118648985,-0.13336435705937516,-0.17098352210058443,-0.07381524076123078,-0.009587246089283708,0.29192344491535355,0.27391967834222364,-0.19980970750064056,-0.04357771049112258,-0.18195040065752224,0.0365112826956965,0.07167842933707694,-0.08821770512456525,-0.036154593746462994,-0.20327281193465982,-0.08889975712863477,-0.09940383710655026,0.0007523437374342987
Full or part-time student,0.030915654364292753,0.029284661370309068,0.24442236568536369,-0.11701927129917351,-0.017452535473518924,-0.0265258606123904,0.02749748859281331,-0.006357675485296666,0.16515653848706166,0.2643191381998128,-0.04908425791450831,0.2804067944617286,0.16166038040556313,-0.21480583939001088,-0.05321582781037504,-0.12281207033203548,0.19534845933336328,0.05483164160942364,-0.14968187428510418,0.0691542406715287,0.010741433889357298,0.30205688821959403,-0.12355656452295052,-0.21985300026512952,0.045721831833304964,0.056667913967828346,-0.14361998731345113,-0.24895040378349273,-0.0033562256154348567,-0.2736587832158541,0.09520903831047271,0.05820763852430897,0.10684925317520853,0.08169750682857146,0.09375166621172361,0.18902193403175768,-0.1399849250892341,0.08373479994509897,-0.1913447753488177,-0.19495178869134716,0.05637358064832664,-0.0034892431883639407,0.1955299645107758,-0.017105605165395783,0.2320074922239498,0.3382719526016451,0.013567104549087392,0.05115180812625786,0.12913702436032543,0.26089153311369934,-0.031082945259565644,0.06777551379880567,-0.12084902651962827,-0.08230795465768344,0.17762505845791016,-0.06083347340953759,0.15420997522958801,0.12648438079316543,-0.19284835954160426,0.1670318138877886,-0.10586706110746708,-0.07518429567726873,0.0982242056619131
Number of vehicles in household,0.025372813360770123,-0.0434620245396496,-0.02607269903761081,0.2566290973917195,-0.10553240814319252,0.06050502612491088,0.0847319801815876,0.0605150402419336,0.15634323540184245,0.06345000282087111,0.07458767610842604,0.1627651110623706,-0.1454498512810509,-0.33723608183272996,-0.103196865740995,0.17484172073445237,-0.19219805562936,0.02816871629084597,0.03456678155793043,0.20298794466508344,0.20725005160365956,0.03143963866371685,-0.03755476821745039,-0.20867780971312713,0.06979780423320736,-0.011578011298332887,-0.3544648464201851,-0.16323363141373887,0.2410848780669515,0.1583682537501767,0.10123995877389565,0.0831582467010963,0.09783259351120288,0.04507689809435862,0.024937300420278398,-0.05091858405945897,-0.32076501207284663,-0.12147354464271723,-0.25907340505840926,-0.18744659107451714,-0.14237023269080926,-0.2970330232335367,-0.17907650133942665,-0.057930487909312774,-0.05872178289228302,-0.000832378978401667,-0.021631736918697582,-0.04882187430399226,0.060379921292364955,-0.0772070616193481,0.00348967262299488,-0.23812048611643394,0.27304739256960286,0.09999252244917217,-0.059232777687971014,-0.13630712689303426,0.10332442166903234,0.03879428463119774,0.05451568649667102,-0.01068257966204709,-0.14711103723605518,-0.044387176366590765,-0.041629200733075085
Time spent watching TV,-0.15930920941460452,0.2501589954072387,0.11544445890105139,-0.07226616425220683,0.0575554615636661,0.4346139079932296,0.2761231249148726,-0.24309407179029532,-0.10783196758958115,0.1643704829139831,0.042754600631527036,0.008661825266260177,0.09221509857438365,-0.3288827285778308,0.05435402595381573,-0.35533496684046684,0.1545729603312496,-0.0415442255733314,0.08954906985506407,0.05269435897817228,-0.03285635192863996,0.13872443274908283,-0.024883585201662322,0.01730882767896573,-0.03346254415113533,0.18265610818607989,0.15713772300187834,-0.02768061994382289,-0.12913446706942142,-0.11149743581951893,-0.0953573362543217,0.4287349142580971,-0.06947463634652785,0.24118941147293932,0.1338610583354771,0.012632964922512849,0.0457356662996334,0.019091637536717793,-0.2589603554319823,0.1666570057735821,-0.2693383496870051,-0.16685871350575593,0.03932113706656909,0.13590418996360773,-0.10531009031620606,0.014340910089984959,0.12056002057752443,0.14156887649701644,0.0894949479137697,0.22012567590242543,-0.3652827314777753,-0.2197047827466624,0.052883951426906176,0.15430681440156316,0.3631512706453667,-0.11717908616668461,-0.11779360381890455,0.303919243953558,-0.0789018018179177,0.4536595075762437,-0.22357071452482444,-0.06631591084031548,-0.005910817353826867
Time spent using computer,-0.010963633809120767,0.045255678050867866,0.08502455071303329,0.10749782189214159,0.07146474103182451,0.1415365312947749,0.02865145025750315,0.09907121584192162,0.11826807392822812,-0.044631938148611834,-0.09324922365814277,-0.016711628638534,0.03474772358152295,0.1672548543253642,-0.20032467285743458,0.07754424150743017,-0.15856974953539876,0.05561527552083592,0.09676781079380475,0.054549108342581476,-0.033593285990897774,-0.18191297786640384,-0.1047967309790931,0.07568444135330087,-0.06385090513739206,0.2125958790420825,0.11096318580612737,0.0020564434961544025,0.05602389216987212,-0.01759068478012402,0.12754000569673074,-0.16696738333381825,-0.08695088308082986,-0.22781510000025643,0.0852543041047591,0.0735476007508722,0.3902748518251991,0.13507260972779872,0.2707774378791409,0.06167077928552057,0.0815012554077482,0.22000133074178443,0.03141588653929995,-0.1682781597938181,0.01984689388683049,-0.11363448891288076,-0.17601865353345217,-0.19655440272469776,-0.16658495446224414,0.2108162897640653,-0.11660380708922809,-0.18410650620118063,0.2503584831401474,0.06545204014229285,0.0716705729701853,-0.329978307310156,-0.37869408871387505,0.11485165653215892,-0.16257940030945134,0.08949132165777154,0.05935384463737719,-0.13055322033064093,-0.15086933967198118
Number in household,-0.10937031985346787,0.013240416070005603,0.09256949679522974,0.04092816018479957,-0.05955826953611759,-0.02272811164723693,0.09922426411670295,-0.003494450462650702,0.03922698129227188,-0.08535118522969137,-0.21109970073610215,0.15813156637811238,-0.2235815963132586,-0.08587805541543735,0.11288879611332465,-0.02888395656990903,0.10697360263051617,-0.10410248779463728,-0.025012910025179913,0.1262280614499758,0.22844740535061303,-0.13557465259537732,-0.1950098207647947,-0.10082388209067525,0.0646074105919546,-0.25370236654456263,-0.3008763881290037,-0.3810822236304979,0.07061337652685783,0.1570123220342851,0.33150258420048934,-0.0032007462406626113,-0.07520471434504501,-0.04853786483830977,-0.0010632277500910573,-0.17613848303280194,-0.03868083671919591,-0.06276926977740276,-0.12500940103663039,-0.09970809708828764,-0.056493379069973836,-0.11510033618441928,-0.10527876964814885,0.019118885819949073,0.18313221045182204,-0.16894651651981488,0.07097338911915796,-0.019317813120357855,-0.005902190717659005,-0.07125384738401068,-0.07878835253850044,0.09051312607182728,-0.08990330229997544,0.052639347418868415,-0.14063594844336752,-0.03209411305422809,0.05646792338888021,0.030949014510003824,-0.03865709488335347,-0.06357322230110361,-0.09084328204815821,0.07506768584207335,-0.15000212998876303
Physical environment score,0.003159460423023025,-0.09153235748674314,0.15145810147911,0.2612234145320789,0.22148714779336792,-0.18188174979015023,-0.33878785474297135,0.15288043325038986,-0.06948078702394762,0.1573709224066244,-0.06696158295123877,-0.19790902656766168,0.008717242649096405,0.21790480540389087,-0.18706662797268556,0.05782231372325783,-0.019268482078501226,-0.10065534112532314,-0.14844804887561935,0.11257083443857305,0.0695334460766206,-0.04868873462636656,-0.027651114883581577,-0.2561356278282598,0.13881192659174701,0.15225348274426542,0.09943031893998368,0.051470214019447416,0.11545864310712271,0.04465635419501549,-0.15098102602121916,0.024628889640109668,-0.20818777435063907,-0.28898226666491555,-0.0184166045759718,-0.05872562518760726,-0.04094512927823646,0.08437745602390186,-0.0017815015313651405,-0.023142446765886844,-0.040726432927178376,0.13897523683654817,0.09019620241069554,-0.17705184704900137,-0.12439500855815896,-0.2747296386302422,-0.1685293041442495,-0.1837632351639677,-0.23804499637720497,0.04885660840891537,0.0744054273369073,-0.03506856531916014,0.25580583465709084,-0.19577337105337028,-0.05940334225167222,-0.2923374283285477,-0.15346566771705453,-0.2336012098157607,0.08614415560281326,-0.23047492586044438,0.2680620543728011,-0.006451660844756638,-0.007116427501672736
